,osobni automobili,vlakovi,teretna vozila,autobusi,plovila,zrakoplovi,UKUPNO
2020-12-15,9770,10,6316,105,19,5,16225
2020-12-16,12156,17,7082,165,11,7,19438
2020-12-17,14061,14,7039,220,11,4,21349
2020-12-18,21686,19,6779,192,14,12,28702
2020-12-19,26989,9,3946,371,12,4,31331
2020-12-20,20530,11,2747,321,5,5,23619
2020-12-21,11856,17,6201,123,12,5,18214
2020-12-22,16106,14,4168,150,11,5,20454
2020-12-23,20720,14,5320,176,15,8,26253
2020-12-24,21871,3,3872,216,11,4,25977
2020-12-25,10525,5,1906,122,3,1,12562
2020-12-26,6616,3,800,129,3,4,7555
2020-12-27,7271,5,1202,179,3,8,8668
2020-12-28,8247,9,3548,76,3,4,11887
2020-12-29,9972,9,3600,106,5,2,13694
2020-12-30,11962,14,3099,121,9,3,15208
2020-12-31,9960,7,1416,106,9,1,11499
2021-01-01,7906,7,462,23,1,2,8401
2021-01-02,11882,7,635,108,0,4,12636
2021-01-03,14678,10,1121,211,8,3,16031
2021-01-04,16724,11,3488,112,4,2,20341
2021-01-05,12300,14,3243,127,12,12,15708
2021-01-06,11549,13,1907,168,8,4,13649
2021-01-07,11478,10,2924,188,6,2,14608
2021-01-08,14688,15,3463,126,11,8,18311
2021-01-09,14653,13,2581,195,8,6,17456
2021-01-10,14068,9,1800,288,2,6,16173
2021-01-11,12609,16,4588,145,7,6,17371
2021-01-12,9286,9,5339,113,9,5,14761
2021-01-13,9137,15,5299,141,12,2,14606
2021-01-14,9231,18,5551,180,5,3,14988
2021-01-15,11765,14,4731,119,8,8,16645
2021-01-16,9412,13,3169,167,14,3,12778
2021-01-17,9307,10,1886,230,8,4,11445
2021-01-18,9436,13,5509,95,13,3,15069
2021-01-19,9581,11,5818,100,4,6,15520
2021-01-20,9050,16,5849,131,11,7,15064
2021-01-21,10606,14,5916,174,11,4,16725
2021-01-22,13345,13,5845,124,8,2,19337
2021-01-23,10555,13,3551,155,5,4,14283
2021-01-24,10397,12,2537,214,7,2,13169
2021-01-25,10251,13,5755,96,7,4,16126
2021-01-26,9338,19,6034,95,10,2,15498
2021-01-27,9724,18,6007,128,12,3,15892
2021-01-28,10728,13,5808,158,12,12,16731
2021-01-29,13938,17,5806,124,10,9,19904
2021-01-30,11319,9,3733,167,6,3,15237
2021-01-31,9825,10,1903,210,11,3,11962
2021-02-01,9746,16,5517,98,10,4,15391
2021-02-02,10814,15,6288,100,8,2,17227
2021-02-03,9831,15,6660,135,5,11,16657
2021-02-04,11269,16,6382,181,9,5,17862
2021-02-05,15533,13,5918,131,10,4,21609
2021-02-06,12372,7,3785,162,11,10,16347
2021-02-07,10323,10,2063,223,2,5,12626
2021-02-08,11451,12,4444,94,6,5,16012
2021-02-09,11030,17,6429,94,7,2,17579
2021-02-10,10790,16,6737,137,3,1,17684
2021-02-11,11469,15,6441,186,7,12,18130
2021-02-12,16130,15,6127,121,3,12,22408
2021-02-13,12550,11,3587,160,5,5,16318
2021-02-14,11659,9,2057,191,0,2,13918
2021-02-15,11867,15,6337,89,7,7,18322
2021-02-16,10914,12,5935,111,15,7,16994
2021-02-17,10998,17,6454,129,7,13,17618
2021-02-18,11890,12,6356,158,12,14,18442
2021-02-19,16740,14,6132,126,15,5,23032
2021-02-20,13644,9,4111,169,7,8,17948
2021-02-21,14066,9,2280,216,1,5,16577
2021-02-22,12707,17,6424,105,12,10,19275
2021-02-23,11397,15,6870,104,13,5,18404
2021-02-24,11841,13,6795,126,7,6,18788
2021-02-25,13049,16,7048,170,8,10,20301
2021-02-26,17915,14,6377,137,11,10,24464
2021-02-27,14523,9,3964,167,12,5,18680
2021-02-28,15156,10,2307,207,4,11,17695
2021-03-01,13188,16,5520,95,9,8,18836
2021-03-02,11701,15,6605,111,4,12,18448
2021-03-03,12186,14,7052,140,10,8,19410
2021-03-04,14202,14,7044,173,12,7,21452
2021-03-05,15621,12,5763,124,4,5,21529
2021-03-06,13662,8,3786,160,8,8,17632
2021-03-07,14981,6,2014,213,8,9,17231
2021-03-08,11744,19,6315,105,13,8,18204
2021-03-09,11213,11,6875,102,6,6,18213
2021-03-10,13004,15,6407,151,9,13,19599
2021-03-11,11115,13,6202,151,16,15,17512
2021-03-12,14382,17,5180,105,7,11,19702
2021-03-13,10828,7,2879,119,16,11,13860
2021-03-14,10031,9,1348,158,2,10,11558
2021-03-15,10611,17,5683,114,11,5,16441
2021-03-16,10908,14,6963,113,13,8,18019
2021-03-17,11211,16,7449,141,11,13,18841
2021-03-18,12687,16,7015,163,13,4,19898
2021-03-19,17146,16,6775,122,14,9,24082
2021-03-20,12284,7,4072,182,6,10,16561
2021-03-21,13178,9,2426,227,4,9,15853
2021-03-22,12109,18,5823,109,5,12,18076
2021-03-23,10587,15,6823,105,11,12,17553
2021-03-24,12114,18,7535,141,9,14,19831
2021-03-25,12662,15,7064,171,14,15,19941
2021-03-26,18291,14,6475,132,16,11,24939
2021-03-27,18866,9,4181,198,7,12,23273
2021-03-28,14680,7,2381,229,4,14,17315
2021-03-29,12037,19,6715,106,14,8,18899
2021-03-30,12939,15,6936,102,15,19,20026
2021-03-31,15967,15,6279,156,13,16,22446
2021-04-01,18622,16,6779,178,19,23,25637
2021-04-02,22611,16,5575,179,8,16,28405
2021-04-03,12908,12,3350,163,6,22,16461
2021-04-04,13463,8,1426,174,2,9,15082
2021-04-05,19416,9,1780,118,10,34,21367
2021-04-06,15220,14,5917,103,7,7,21268
2021-04-07,13290,13,7047,138,12,15,20515
2021-04-08,11967,18,6738,168,10,34,18935
2021-04-09,17203,16,6697,140,20,24,24100
2021-04-10,18950,7,4274,176,10,16,23433
2021-04-11,18208,8,2463,232,9,17,20937
2021-04-12,12638,14,6342,114,7,7,19122
2021-04-13,11349,21,6537,102,12,6,18027
2021-04-14,12367,17,7385,135,19,18,19941
2021-04-15,13456,12,6932,165,18,13,20596
2021-04-16,18595,15,6274,134,12,10,25040
2021-04-17,15915,10,3796,174,16,16,19927
2021-04-18,19383,11,2092,203,9,19,21717
2021-04-19,13843,13,6614,120,11,6,20607
2021-04-20,12251,15,6717,96,8,16,19103
2021-04-21,13500,17,7426,134,10,14,21101
2021-04-22,14022,16,6835,163,8,15,21059
2021-04-23,20240,17,6434,176,14,16,26897
2021-04-24,19083,11,4244,157,12,29,23536
2021-04-25,20591,10,2982,224,16,34,23857
2021-04-26,16381,15,6519,101,17,15,23048
2021-04-27,16711,13,5526,97,9,5,22361
2021-04-28,15872,15,7516,155,8,13,23579
2021-04-29,19447,17,6909,179,15,18,26585
2021-04-30,26344,13,5630,131,13,16,32147
2021-05-01,22700,10,2381,189,11,23,25314
2021-05-02,22918,12,1240,221,13,23,24427
2021-05-03,21350,16,5859,87,21,24,27357
2021-05-04,17128,14,5923,104,23,12,23204
2021-05-05,16410,13,6549,154,14,16,23156
2021-05-06,16571,14,5977,189,16,24,22791
2021-05-07,22030,18,5818,154,16,18,28054
2021-05-08,25364,12,4059,204,17,36,29692
2021-05-09,27293,10,2062,270,19,34,29688
2021-05-10,18738,18,6289,127,16,26,25214
2021-05-11,19252,14,6945,468,19,15,26713
2021-05-12,24539,15,6983,162,11,20,31730
2021-05-13,27305,12,5951,175,9,19,33471
2021-05-14,22403,13,5166,134,17,16,27749
2021-05-15,23836,13,3587,136,20,28,27620
2021-05-16,35673,11,1721,287,20,35,37747
2021-05-17,23781,14,6006,130,17,14,29962
2021-05-18,17333,14,6509,137,17,19,24029
2021-05-19,17893,15,6458,157,18,17,24558
2021-05-20,18978,13,6551,205,16,24,25787
2021-05-21,26538,16,6201,152,12,23,32942
2021-05-22,31332,11,3819,212,22,50,35446
2021-05-23,28422,11,3576,265,15,27,32316
2021-05-24,29782,12,5338,154,11,33,35330
2021-05-25,19608,13,6475,121,24,20,26261
2021-05-26,18146,15,6962,171,29,45,25368
2021-05-27,19656,18,6664,200,17,36,26591
2021-05-28,26587,17,7418,170,22,49,34263
2021-05-29,28958,11,4235,204,27,39,33474
2021-05-30,35553,12,2161,295,23,44,38088
2021-05-31,22511,15,6464,147,18,39,29194
2021-06-01,20779,15,6771,158,24,36,27783
2021-06-02,24714,13,6888,181,56,41,31893
2021-06-03,29389,14,4816,253,31,54,34557
2021-06-04,28650,22,5979,155,42,43,34891
2021-06-05,36874,14,4176,262,45,85,41456
2021-06-06,51092,13,2103,335,40,81,53664
2021-06-07,27823,16,6730,157,21,36,34783
2021-06-08,20238,17,6937,172,31,46,27441
2021-06-09,20151,16,7024,211,17,46,27465
2021-06-10,23861,18,7097,227,23,51,31277
2021-06-11,31685,16,6487,216,35,57,38496
2021-06-12,30730,14,4330,246,33,78,35431
2021-06-13,42376,15,2377,377,43,114,45302
2021-06-14,28206,15,6747,170,26,50,35214
2021-06-15,24832,16,7282,164,29,44,32367
2021-06-16,24933,13,8119,231,36,51,33383
2021-06-17,27366,20,7744,238,23,67,35458
2021-06-18,36155,15,6639,237,54,60,43160
2021-06-19,40017,9,4191,330,31,114,44692
2021-06-20,51881,11,2811,441,48,111,55303
2021-06-21,33325,14,6109,251,51,61,39811
2021-06-22,26089,20,5666,241,28,57,32101
2021-06-23,31896,16,7138,343,47,63,39503
2021-06-24,38321,19,7405,314,37,71,46167
2021-06-25,44113,12,5519,289,77,87,50097
2021-06-26,48406,12,4376,514,67,139,53514
2021-06-27,68485,9,2754,703,105,154,72210
2021-06-28,39741,15,6012,259,66,88,46181
2021-06-29,34806,13,7326,249,48,89,42531
2021-06-30,38555,13,11986,307,34,73,50968
2021-07-01,38208,18,7180,335,48,121,45910
2021-07-02,47588,20,6616,441,76,105,54846
2021-07-03,54773,19,4625,436,93,193,60139
2021-07-04,69828,16,2174,566,59,141,72784
2021-07-05,44292,18,6398,243,38,108,51097
2021-07-06,30364,12,6603,272,50,110,37411
2021-07-07,33127,21,6949,317,65,136,40615
2021-07-08,41853,15,6641,397,62,86,49054
2021-07-09,52473,14,6507,335,88,136,59553
2021-07-10,72167,16,3988,525,84,181,76961
2021-07-11,67381,14,2808,571,139,191,71104
2021-07-12,49492,17,6455,237,110,106,56417
2021-07-13,41835,13,6815,269,43,105,49080
2021-07-14,46220,19,7044,296,50,123,53752
2021-07-15,51425,12,6797,374,120,133,58861
2021-07-16,69692,19,6559,359,133,119,76881
2021-07-17,80132,11,3969,637,59,204,85012
2021-07-18,78725,18,2296,575,77,175,81866
2021-07-19,60988,17,6374,267,60,126,67832
2021-07-20,48511,17,5538,254,93,122,54535
2021-07-21,49738,19,6646,329,90,134,56956
2021-07-22,52270,13,6379,377,82,134,59255
2021-07-23,78175,15,6447,389,122,162,85310
2021-07-24,94874,14,3754,506,224,230,99602
2021-07-25,95561,9,2182,603,107,227,98689
2021-07-26,61759,16,6283,241,62,118,68479
2021-07-27,53925,13,6704,287,97,156,61182
2021-07-28,55813,18,6425,372,95,126,62849
2021-07-29,68273,17,6229,427,130,174,75250
2021-07-30,92303,15,6165,464,198,174,99319
2021-07-31,120018,9,3748,781,225,260,125041
2021-08-01,108555,7,2310,922,50,179,112023
2021-08-02,76835,20,5952,320,97,181,83405
2021-08-03,58284,19,6273,278,114,115,65083
2021-08-04,63041,13,6386,335,115,151,70041
2021-08-05,71753,17,4915,365,39,129,77218
2021-08-06,89740,16,6150,425,195,168,96694
2021-08-07,112410,13,3541,517,149,203,116833
2021-08-08,110449,11,1611,604,76,224,112975
2021-08-09,78491,18,6376,286,116,117,85404
2021-08-10,65988,15,6388,305,147,165,73008
2021-08-11,65328,19,6564,306,117,141,72475
2021-08-12,78305,19,6177,451,1860,191,87003
2021-08-13,97923,21,5624,317,253,153,104291
2021-08-14,117659,12,3155,516,281,293,121916
2021-08-15,102851,13,1361,624,416,232,105497
2021-08-16,81823,15,5312,323,220,142,87835
2021-08-17,59743,14,5752,360,57,99,66025
2021-08-18,63285,17,6061,392,129,139,70023
2021-08-19,73055,15,5812,373,227,184,79666
2021-08-20,95070,15,5392,398,400,188,101463
2021-08-21,104715,7,2988,562,464,222,108958
2021-08-22,112923,12,1467,683,561,265,115911
2021-08-23,78381,16,6037,316,64,107,84921
2021-08-24,58087,18,7115,325,115,152,65812
2021-08-25,65397,15,6429,342,120,148,72451
2021-08-26,74913,15,6730,403,319,169,82549
2021-08-27,91193,16,6178,388,145,125,98045
2021-08-28,95301,8,3326,599,95,195,99524
2021-08-29,82656,8,1831,480,117,187,85279
2021-08-30,68376,16,6193,356,131,125,75197
2021-08-31,55141,17,6159,303,76,150,61846
2021-09-01,48284,18,6828,340,85,143,55698
2021-09-02,54701,15,6749,339,78,131,62013
2021-09-03,66021,17,6254,321,120,137,72870
2021-09-04,67333,13,3961,472,96,181,72056
2021-09-05,80038,9,2081,551,114,230,83023
2021-09-06,51575,18,7393,267,57,83,59393
2021-09-07,43870,14,7246,308,69,123,51630
2021-09-08,44908,17,7346,312,71,90,52744
2021-09-09,50481,12,6614,345,82,145,57679
2021-09-10,60258,15,6492,331,100,101,67297
2021-09-11,69462,10,3690,468,76,231,73937
2021-09-12,70980,12,2146,524,121,169,73952
2021-09-13,43831,19,6643,310,57,120,50980
2021-09-14,39135,13,6778,256,70,88,46340
2021-09-15,44481,17,7158,338,64,113,52171
2021-09-16,46824,17,6843,339,74,94,54191
2021-09-17,53229,17,7079,385,60,106,60876
2021-09-18,50055,10,4606,447,43,181,55342
2021-09-19,56560,11,2374,514,40,148,59647
2021-09-20,35789,20,6370,247,37,89,42552
2021-09-21,31208,17,7011,291,52,92,38671
2021-09-22,34184,16,7144,314,40,100,41798
2021-09-23,36219,17,7477,337,46,109,44205
2021-09-24,42980,16,6213,293,56,109,49667
2021-09-25,48020,11,4137,432,56,190,52846
2021-09-26,56970,14,2458,467,60,150,60119
2021-09-27,33876,13,6022,238,44,100,40293
2021-09-28,28166,16,7497,251,45,98,36073
2021-09-29,28757,13,7150,319,35,88,36362
2021-09-30,31968,16,7759,343,36,73,40195
2021-10-01,37509,15,6514,320,41,104,44503
2021-10-02,34713,8,4522,372,54,131,39800
2021-10-03,47791,8,2269,442,22,123,50655
2021-10-04,27676,15,6377,250,30,44,34392
2021-10-05,24403,12,7182,240,21,76,31934
2021-10-06,25090,17,7472,275,24,59,32937
2021-10-07,24920,14,6585,335,13,57,31924
2021-10-08,32515,16,7016,308,18,52,39925
2021-10-09,33240,11,4669,342,28,137,38427
2021-10-10,41539,8,2076,436,7,71,44137
2021-10-11,24870,12,6508,217,22,59,31688
2021-10-12,22800,13,7407,235,39,58,30552
2021-10-13,803537,10,409201,11494,11,46,1224299
2021-10-14,875582,15,444407,12537,15,50,1332606
2021-10-15,33451,12,6488,313,36,71,40371
2021-10-16,32939,9,4058,388,36,91,37521
2021-10-17,39386,10,2271,424,29,95,42215
2021-10-18,26908,15,7248,233,44,59,34507
2021-10-19,22337,11,7485,235,34,63,30165
2021-10-20,22870,14,6986,283,20,53,30226
2021-10-21,25402,15,7494,287,12,53,33263
2021-10-22,35269,13,6488,297,33,45,42145
2021-10-23,37681,10,5052,420,22,102,43287
2021-10-24,36267,11,2489,447,17,72,39303
2021-10-25,28565,16,6395,220,31,52,35279
2021-10-26,30431,14,6989,250,24,62,37770
2021-10-27,26804,14,6386,250,19,49,33522
2021-10-28,29385,14,6801,300,16,51,36567
2021-10-29,40354,16,7349,287,25,44,48075
2021-10-30,43957,7,4361,348,23,54,48750
2021-10-31,41887,9,2169,467,21,45,44598
2021-11-01,39729,15,2605,209,6,8,42572
2021-11-02,31187,14,6907,211,14,22,38355
2021-11-03,21244,18,6594,233,11,27,28127
2021-11-04,21297,14,6999,240,8,7,28565
2021-11-05,25435,13,6848,244,19,13,32572
2021-11-06,26221,8,4690,307,15,19,31260
2021-11-07,29167,8,2457,393,11,14,32050
2021-11-08,20269,17,7058,169,9,9,27531
2021-11-09,16589,16,7001,175,9,7,23797
2021-11-10,19716,13,7149,218,12,14,27122
2021-11-11,21132,18,6840,244,16,15,28265
2021-11-12,26956,14,6210,223,12,6,33421
2021-11-13,23057,9,4532,281,8,7,27894
2021-11-14,28770,7,2373,336,6,15,31507
2021-11-15,19749,17,6468,172,18,17,26441
2021-11-16,17355,14,6514,192,13,14,24102
2021-11-17,20170,16,7181,229,14,14,27624
2021-11-18,19862,15,5556,226,9,8,25676
2021-11-19,26029,16,6262,219,19,10,32555
2021-11-20,21812,10,4017,264,14,11,26128
2021-11-21,29173,8,2164,295,4,4,31648
2021-11-22,22737,15,5427,166,7,9,28361
2021-11-23,18898,15,6830,179,11,5,25938
2021-11-24,20502,10,7230,204,11,5,27962
2021-11-25,20731,14,6873,228,9,5,27860
2021-11-26,25870,16,6701,226,9,9,32831
2021-11-27,19529,11,4319,261,6,6,24132
2021-11-28,24639,6,2548,307,3,4,27507
2021-11-29,18044,13,6541,148,9,4,24759
2021-11-30,17650,16,7328,161,11,12,25178
2021-12-01,18393,17,7417,223,11,8,26069
2021-12-02,17926,14,7813,225,3,9,25990
2021-12-03,25059,17,6705,207,14,10,32012
2021-12-04,20777,6,4493,281,15,9,25581
2021-12-05,21741,9,2920,293,7,9,24979
2021-12-06,18202,12,6443,160,2,6,24825
2021-12-07,17418,14,6827,156,9,8,24432
2021-12-08,19314,21,7508,225,10,14,27092
2021-12-09,16735,14,6353,226,2,12,23342
2021-12-10,23272,13,6967,210,10,8,30480
2021-12-11,21524,9,4162,278,9,11,25993
2021-12-12,22991,6,2839,298,8,9,26151
2021-12-13,17562,16,6234,179,7,6,24004
2021-12-14,17648,15,6761,172,11,9,24616
2021-12-15,20063,15,7376,235,7,5,27701
2021-12-16,22527,13,7216,262,11,8,30037
2021-12-17,30211,18,7147,223,10,11,37620
2021-12-18,36865,10,4094,365,8,10,41352
2021-12-19,30402,11,2920,393,5,10,33741
2021-12-20,22889,15,7203,220,10,10,30347
2021-12-21,23777,18,6955,257,10,8,31025
2021-12-22,33255,14,6909,357,16,13,40564
2021-12-23,46845,14,5666,401,12,9,52947
2021-12-24,56302,16,4633,401,7,9,61368
2021-12-25,30994,7,1732,339,1,4,33077
2021-12-26,27947,9,1562,342,4,12,29876
2021-12-27,27050,15,4580,195,14,4,31858
2021-12-28,27523,12,4668,207,9,13,32432
2021-12-29,28867,17,4417,251,11,12,33575
2021-12-30,36893,15,4183,315,16,15,41437
2021-12-31,24355,13,1475,188,5,4,26040
2022-01-01,27130,6,394,102,1,10,27643
2022-01-02,39624,9,1239,362,7,16,41257
2022-01-03,28805,18,3947,205,10,13,32998
2022-01-04,26486,15,3649,197,8,7,30362
2022-01-05,28413,14,3971,239,9,7,32653
2022-01-06,26944,15,2253,295,2,9,29518
2022-01-07,33015,14,2812,239,7,9,36096
2022-01-08,42520,8,1872,324,6,16,44746
2022-01-09,55735,5,1665,455,7,8,57875
2022-01-10,27789,15,5489,333,4,8,33638
2022-01-11,18301,13,5632,263,8,4,24221
2022-01-12,17821,14,6093,255,4,6,24193
2022-01-13,18906,14,6423,272,5,9,25629
2022-01-14,22758,10,5897,212,5,9,28891
2022-01-15,21624,7,3114,276,11,6,25038
2022-01-16,25373,6,2757,341,7,7,28491
2022-01-17,20236,15,6344,178,10,6,26789
2022-01-18,16880,16,6199,182,10,11,23298
2022-01-19,17829,12,5988,225,12,3,24069
2022-01-20,17284,11,6551,239,9,5,24099
2022-01-21,23089,14,6003,212,10,8,29336
2022-01-22,20718,7,3523,253,6,7,24514
2022-01-23,23678,9,2688,310,4,11,26700
2022-01-24,18204,13,6434,167,6,3,24827
2022-01-25,15607,16,6504,165,8,6,22306
2022-01-26,16040,12,6697,238,13,18,23018
2022-01-27,17530,18,6935,235,5,6,24729
2022-01-28,23086,17,6650,221,9,4,29987
2022-01-29,20593,9,4028,258,10,8,24906
2022-01-30,21747,8,2088,308,7,12,24170
2022-01-31,17380,21,7068,164,4,8,24645
2022-02-01,16398,15,6955,168,7,5,23548
2022-02-02,16949,14,6879,211,7,9,24069
2022-02-03,19753,16,6986,245,10,10,27020
2022-02-04,25813,15,6186,190,10,11,32225
2022-02-05,23080,8,4604,265,10,8,27975
2022-02-06,24610,7,2730,277,11,10,27645
2022-02-07,18702,20,6695,168,4,12,25601
2022-02-08,24685,16,4136,163,11,14,29025
2022-02-09,19160,12,7911,213,17,6,27319
2022-02-10,20797,14,7425,250,8,13,28507
2022-02-11,25580,13,6620,201,7,11,32432
2022-02-12,25260,8,3903,278,9,8,29466
2022-02-13,29752,9,2632,302,3,19,32717
2022-02-14,20622,11,7016,158,7,5,27819
2022-02-15,18801,15,6817,162,4,8,25807
2022-02-16,19265,12,6760,194,9,10,26250
2022-02-17,21513,14,7060,217,10,6,28820
2022-02-18,30465,14,6383,199,14,9,37084
2022-02-19,29033,11,4093,264,11,14,33426
2022-02-20,31559,7,3496,287,5,8,35362
2022-02-21,23376,17,7338,164,11,7,30913
2022-02-22,20484,14,6767,318,10,9,27602
2022-02-23,22867,15,8386,244,11,14,31537
2022-02-24,24663,16,7067,242,10,14,32012
2022-02-25,31395,15,6933,209,9,6,38567
2022-02-26,30553,8,4878,282,4,11,35736
2022-02-27,33665,10,2719,321,4,17,36736
2022-02-28,24947,16,6646,165,5,6,31785
2022-03-01,22767,14,7503,184,10,7,30485
2022-03-02,20443,13,6186,234,10,10,26896
2022-03-03,22604,13,7215,249,13,19,30113
2022-03-04,32245,18,6711,238,9,8,39229
2022-03-05,28082,8,4620,301,6,7,33024
2022-03-06,34182,9,3104,407,6,10,37718
2022-03-07,22872,16,6943,186,4,9,30030
2022-03-08,18487,17,7158,177,12,7,25858
2022-03-09,19117,11,8021,235,9,12,27405
2022-03-10,21870,15,7521,218,11,7,29642
2022-03-11,28429,16,6803,223,12,14,35497
2022-03-12,26914,14,4174,308,11,13,31434
2022-03-13,34176,12,2962,398,7,20,37575
2022-03-14,22959,15,6612,195,9,14,29804
2022-03-15,21919,14,6127,197,10,11,28278
2022-03-16,20397,16,7598,233,10,13,28267
2022-03-17,23777,12,7949,266,14,9,32027
2022-03-18,30352,14,7038,246,11,16,37677
2022-03-19,28054,12,3809,312,9,13,32209
2022-03-20,36311,11,2545,397,13,19,39296
2022-03-21,23147,15,6492,170,16,9,29849
2022-03-22,20055,18,7524,190,11,11,27809
2022-03-23,22845,13,7201,246,10,21,30336
2022-03-24,22843,13,7537,228,13,29,30663
2022-03-25,30801,12,6582,270,16,12,37693
2022-03-26,29825,9,4413,311,13,18,34589
2022-03-27,42537,14,2524,429,8,65,45577
2022-03-28,23581,15,6320,178,11,24,30129
2022-03-29,19576,18,7662,195,13,28,27492
2022-03-30,21000,13,6916,226,11,32,28198
2022-03-31,23136,18,7683,259,13,34,31143
2022-04-01,28345,17,6882,242,15,33,35534
2022-04-02,25590,10,4571,313,16,30,30530
2022-04-03,32730,11,2721,345,13,45,35865
2022-04-04,22036,15,6800,212,17,36,29116
2022-04-05,19439,17,7748,226,16,34,27480
2022-04-06,21207,18,8083,260,18,22,29608
2022-04-07,24556,15,7468,288,18,47,32392
2022-04-08,33194,13,7465,315,13,42,41042
2022-04-09,38229,10,4394,438,10,77,43158
2022-04-10,41095,10,2799,419,7,61,44391
2022-04-11,28028,14,6208,229,16,43,34538
2022-04-12,26521,17,7469,218,25,37,34287
2022-04-13,30583,17,7273,305,28,61,38267
2022-04-14,43671,12,7763,384,24,38,51892
2022-04-15,56621,20,5595,336,27,52,62651
2022-04-16,42661,9,3192,364,22,79,46327
2022-04-17,41225,10,1495,311,3,67,43111
2022-04-18,74118,9,1818,421,31,52,76449
2022-04-19,44375,15,6761,278,17,48,51494
2022-04-20,29987,16,7095,268,21,53,37440
2022-04-21,35761,18,7722,291,28,58,43878
2022-04-22,46295,15,6797,314,20,24,53465
2022-04-23,52466,12,4574,488,14,90,57644
2022-04-24,42820,12,2157,484,8,95,45576
2022-04-25,41907,17,6251,322,23,48,48568
2022-04-26,32380,18,6720,265,22,34,39439
2022-04-27,36723,11,5563,314,27,55,42693
2022-04-28,34833,16,7119,351,24,70,42413
2022-04-29,49824,16,6817,348,23,57,57085
2022-04-30,60748,10,4964,481,34,108,66345
2022-05-01,62931,11,2565,514,45,115,66181
2022-05-02,48563,12,3108,333,38,61,52115
2022-05-03,37165,13,6529,324,20,67,44118
2022-05-04,29612,16,6392,341,27,60,36448
2022-05-05,33667,20,7456,360,27,81,41611
2022-05-06,37873,18,6480,387,16,69,44843
2022-05-07,38225,10,4138,433,24,82,42912
2022-05-08,51345,14,2772,586,26,106,54849
2022-05-09,34444,18,7080,324,41,57,41964
2022-05-10,26874,22,7171,297,26,60,34450
2022-05-11,26817,13,7650,318,27,79,34904
2022-05-12,30286,17,6987,360,34,95,37779
2022-05-13,36563,19,7520,393,27,78,44600
2022-05-14,38515,13,4299,454,30,135,43446
2022-05-15,58110,14,2926,532,40,139,61761
2022-05-16,33491,18,7124,325,38,64,41060
2022-05-17,28101,19,7099,275,20,75,35589
2022-05-18,27741,17,7693,347,27,83,35908
2022-05-19,30481,15,7221,368,37,69,38191
2022-05-20,37815,14,6973,365,42,75,45284
2022-05-21,43578,15,4135,549,35,184,48496
2022-05-22,64808,13,2652,652,53,159,68337
2022-05-23,36895,16,6939,343,49,72,44314
2022-05-24,30701,14,7282,322,15,77,38411
2022-05-25,35981,15,6811,389,25,105,43326
2022-05-26,47817,17,7518,410,52,120,55934
2022-05-27,44308,15,6742,389,66,83,51603
2022-05-28,48726,13,4034,561,28,128,53490
2022-05-29,80054,13,2275,622,24,177,83165
2022-05-30,38219,17,5063,349,24,82,43754
2022-05-31,29868,16,6963,274,29,86,37236
2022-06-01,31553,17,7203,379,50,108,39310
2022-06-02,38376,17,7534,432,46,131,46536
2022-06-03,52458,13,6276,408,63,96,59314
2022-06-04,55191,14,3628,509,145,172,59659
2022-06-05,77927,15,2543,570,347,141,81543
2022-06-06,58581,19,5836,441,71,120,65068
2022-06-07,41215,16,7049,365,45,113,48803
2022-06-08,35470,17,7795,344,55,100,43781
2022-06-09,40064,17,6828,383,36,69,47397
2022-06-10,49443,16,6732,416,54,118,56779
2022-06-11,56222,11,4060,530,77,198,61098
2022-06-12,82442,11,2631,634,74,197,85989
2022-06-13,45971,16,7444,352,53,89,53925
2022-06-14,38666,17,7176,347,33,122,46361
2022-06-15,46793,21,7382,379,60,136,54771
2022-06-16,60073,17,4946,451,78,149,65714
2022-06-17,65846,24,6161,400,97,107,72635
2022-06-18,78043,12,4027,604,81,198,82965
2022-06-19,109546,14,2300,838,117,249,113064
2022-06-20,56017,15,6741,415,64,123,63375
2022-06-21,42825,17,7299,384,59,121,50705
2022-06-22,40603,14,5902,461,53,133,47166
2022-06-23,45683,17,6878,493,84,153,53308
2022-06-24,60214,18,7296,538,89,127,68282
2022-06-25,69289,12,4332,663,96,214,74606
2022-06-26,82884,11,2314,881,135,211,86436
2022-06-27,62262,18,7296,464,76,157,70273
2022-06-28,45171,17,6848,404,66,164,52670
2022-06-29,46083,17,7121,443,54,151,53869
2022-06-30,55487,19,7287,472,83,125,63473
2022-07-01,66807,14,6903,646,94,173,74637
2022-07-02,74098,15,4624,685,115,253,79790
2022-07-03,86792,16,2637,750,149,238,90582
2022-07-04,58389,16,6032,415,69,166,65087
2022-07-05,44850,18,6506,348,55,155,51932
2022-07-06,50841,17,6910,425,71,166,58430
2022-07-07,67301,18,6571,593,85,141,74709
2022-07-08,81190,18,6002,500,45,147,87902
2022-07-09,87201,13,3245,582,83,267,91391
2022-07-10,94887,11,2190,771,134,249,98242
2022-07-11,70954,20,6518,367,61,134,78054
2022-07-12,53485,18,7000,400,65,180,61148
2022-07-13,57622,15,6874,459,72,163,65205
2022-07-14,66361,14,7837,504,102,190,75008
2022-07-15,88861,16,6449,411,162,148,96047
2022-07-16,110601,12,4511,622,133,211,116090
2022-07-17,111738,10,2165,817,134,249,115113
2022-07-18,78131,17,6793,392,104,175,85612
