,osobni automobili,vlakovi,teretna vozila,autobusi,plovila,zrakoplovi,UKUPNO
2021-01-16,5829,27,787,25,2,2,6672
2021-01-17,5270,24,626,35,0,1,5956
2021-01-18,7698,11,3358,26,5,2,11100
2021-01-19,7419,25,2917,19,1,3,10384
2021-01-20,7614,20,2693,32,2,2,10363
2021-01-21,7438,21,2307,36,1,0,9803
2021-01-22,7920,27,2458,37,0,2,10444
2021-01-23,5977,24,844,22,0,1,6868
2021-01-24,5416,23,558,33,5,1,6036
2021-01-25,7887,20,3247,26,0,2,11182
2021-01-26,7312,22,3047,19,6,0,10406
2021-01-27,7869,20,3189,30,4,1,11113
2021-01-28,8803,19,2526,34,1,1,11384
2021-01-29,8204,20,2215,33,2,2,10476
2021-01-30,6020,30,941,19,2,3,7015
2021-01-31,6112,26,778,45,7,1,6969
2021-02-01,8645,23,3474,30,3,2,12177
2021-02-02,8046,22,2795,29,0,0,10892
2021-02-03,7572,24,2976,31,2,0,10605
2021-02-04,8210,20,2856,41,2,1,11130
2021-02-05,8724,19,2180,35,2,1,10961
2021-02-06,6149,24,1011,31,1,1,7217
2021-02-07,6954,24,760,34,1,0,7773
2021-02-08,8335,23,2585,25,1,2,10971
2021-02-09,8585,20,3238,37,0,0,11880
2021-02-10,7894,23,3069,25,1,1,11013
2021-02-11,8251,18,2997,39,2,1,11308
2021-02-12,8918,25,2284,44,0,1,11272
2021-02-13,6354,20,852,20,0,1,7247
2021-02-14,6394,23,727,39,2,2,7187
2021-02-15,9145,20,3651,36,3,1,12856
2021-02-16,8133,24,2719,37,3,1,10917
2021-02-17,8655,22,2934,36,5,2,11654
2021-02-18,8214,23,2687,38,2,1,10965
2021-02-19,9604,22,2548,41,1,2,12218
2021-02-20,7065,24,1425,23,0,1,8538
2021-02-21,7572,22,791,38,3,1,8427
2021-02-22,9742,18,3843,38,1,0,13642
2021-02-23,9113,22,3184,35,3,0,12357
2021-02-24,8677,24,3147,40,6,0,11894
2021-02-25,9007,25,3042,41,2,4,12121
2021-02-26,9450,23,2549,45,1,2,12070
2021-02-27,7178,29,1020,24,0,2,8253
2021-02-28,8185,24,783,45,2,1,9040
2021-03-01,9550,20,3919,42,4,3,13538
2021-03-02,8684,23,3078,43,2,0,11830
2021-03-03,8626,19,3311,42,2,0,12000
2021-03-04,9289,23,2949,50,1,4,12316
2021-03-05,9695,25,2318,45,3,1,12087
2021-03-06,6952,22,1018,34,1,1,8028
2021-03-07,7315,24,632,33,6,1,8011
2021-03-08,10660,22,4022,48,2,4,14758
2021-03-09,8082,20,3202,34,0,1,11339
2021-03-10,8554,18,2792,49,4,0,11417
2021-03-11,8224,19,3006,54,2,3,11308
2021-03-12,9261,20,2346,47,1,1,11676
2021-03-13,5874,24,756,19,2,1,6676
2021-03-14,5337,24,650,21,3,3,6038
2021-03-15,9614,22,3388,44,4,1,13073
2021-03-16,8133,23,3321,36,2,1,11516
2021-03-17,8523,21,2995,44,2,1,11586
2021-03-18,8582,27,2762,52,4,3,11430
2021-03-19,9129,24,2560,47,4,1,11765
2021-03-20,6647,29,1071,32,0,1,7780
2021-03-21,7918,27,871,36,1,1,8854
2021-03-22,9289,20,3751,39,0,3,13102
2021-03-23,8524,22,3321,34,1,0,11902
2021-03-24,8862,20,3209,48,7,1,12147
2021-03-25,8681,19,2798,50,3,3,11554
2021-03-26,8815,21,2573,43,9,1,11462
2021-03-27,6900,24,988,30,2,2,7946
2021-03-28,7146,20,895,41,1,1,8104
2021-03-29,9518,20,3998,40,0,2,13578
2021-03-30,8409,20,3273,35,5,0,11742
2021-03-31,9479,17,3096,42,5,1,12640
2021-04-01,10860,14,2643,57,4,3,13581
2021-04-02,9721,16,1402,32,4,2,11177
2021-04-03,6745,27,611,33,1,2,7419
2021-04-04,5360,24,267,26,1,0,5678
2021-04-05,14207,18,992,32,1,2,15252
2021-04-06,13479,20,3289,35,2,1,16826
2021-04-07,9511,28,3168,43,10,0,12760
2021-04-08,10458,20,2987,38,5,1,13509
2021-04-09,10915,18,2547,29,5,3,13517
2021-04-10,11571,22,858,36,5,2,12494
2021-04-11,9539,24,856,54,3,2,10478
2021-04-12,10390,20,3760,35,2,4,14211
2021-04-13,9100,14,2827,32,2,8,11983
2021-04-14,9304,18,3388,27,9,4,12750
2021-04-15,9370,16,2809,45,8,8,12256
2021-04-16,10582,25,2502,31,5,3,13148
2021-04-17,8093,17,1043,27,3,1,9184
2021-04-18,7715,18,580,40,10,2,8365
2021-04-19,10253,19,4115,29,5,2,14423
2021-04-20,9326,22,2959,30,6,0,12343
2021-04-21,9504,20,2939,31,3,0,12497
2021-04-22,9315,20,2630,30,2,1,11998
2021-04-23,10432,23,2684,35,5,4,13183
2021-04-24,8707,22,1121,26,2,4,9882
2021-04-25,9570,23,1124,41,3,2,10763
2021-04-26,11139,19,3759,25,2,2,14946
2021-04-27,8430,23,2435,31,3,0,10922
2021-04-28,10016,18,3427,25,5,0,13491
2021-04-29,10403,20,2944,40,2,3,13412
2021-04-30,11856,21,2237,30,1,3,14148
2021-05-01,6928,26,487,35,1,3,7480
2021-05-02,9402,25,744,43,2,3,10219
2021-05-03,11025,23,3759,31,2,2,14842
2021-05-04,11354,20,3014,46,2,0,14436
2021-05-05,10781,21,3139,37,1,1,13980
2021-05-06,10588,27,2882,48,5,1,13551
2021-05-07,12492,19,2776,33,2,2,15324
2021-05-08,9884,22,1014,38,5,3,10966
2021-05-09,10654,24,751,43,3,2,11477
2021-05-10,11389,23,3712,41,1,5,15171
2021-05-11,10742,15,3356,146,5,0,14264
2021-05-12,11562,25,2930,44,4,1,14566
2021-05-13,10808,24,2707,58,4,4,13605
2021-05-14,11856,19,2252,49,4,3,14183
2021-05-15,10597,26,1061,27,1,2,11714
2021-05-16,15234,22,704,42,3,4,16009
2021-05-17,12170,22,4117,37,3,2,16351
2021-05-18,10916,14,3285,46,6,2,14269
2021-05-19,11026,21,3131,52,3,3,14236
2021-05-20,11248,20,2503,68,6,3,13848
2021-05-21,12406,19,2565,55,3,3,15051
2021-05-22,10695,20,896,37,0,4,11652
2021-05-23,9793,24,995,50,4,3,10869
2021-05-24,16556,20,3022,47,3,3,19651
2021-05-25,12209,23,3539,39,2,0,15812
2021-05-26,11108,25,3153,56,8,1,14351
2021-05-27,11819,22,2757,68,5,2,14673
2021-05-28,13631,23,2454,72,6,5,16191
2021-05-29,11448,23,1114,48,4,4,12641
2021-05-30,11367,17,836,50,5,5,12280
2021-05-31,12940,19,3953,54,6,2,16974
2021-06-01,12420,22,2984,56,4,2,15488
2021-06-02,15029,22,3161,71,16,3,18302
2021-06-03,14905,19,1657,60,5,7,16653
2021-06-04,13986,16,1972,61,9,6,16050
2021-06-05,13818,18,801,64,8,5,14714
2021-06-06,20917,22,789,68,4,6,21806
2021-06-07,15845,14,4082,56,10,4,20011
2021-06-08,13132,16,2833,69,9,1,16060
2021-06-09,12946,20,2780,74,11,5,15836
2021-06-10,13713,16,2945,82,6,2,16764
2021-06-11,16600,19,2567,99,10,7,19302
2021-06-12,13742,21,1275,53,6,6,15103
2021-06-13,14307,23,718,65,9,5,15127
2021-06-14,15795,5,3765,72,12,5,19654
2021-06-15,14607,20,3099,68,5,3,17802
2021-06-16,14754,21,3022,77,9,4,17887
2021-06-17,14277,19,2957,99,8,8,17368
2021-06-18,16229,25,2510,101,6,6,18877
2021-06-19,17112,22,1084,92,7,11,18328
2021-06-20,16862,17,1077,77,3,5,18041
2021-06-21,16844,17,3774,63,9,5,20712
2021-06-22,16182,22,2350,83,6,5,18648
2021-06-23,15199,25,2666,70,8,7,17975
2021-06-24,16117,20,2424,89,10,6,18666
2021-06-25,15701,16,1847,128,6,8,17706
2021-06-26,15418,23,1223,119,5,12,16800
2021-06-27,16259,21,1044,99,3,10,17436
2021-06-28,16029,15,3737,51,8,4,19844
2021-06-29,14884,22,3132,70,6,3,18117
2021-06-30,15695,25,4614,68,7,7,20416
2021-07-01,15895,26,3069,114,7,7,19118
2021-07-02,18251,22,2485,107,7,7,20879
2021-07-03,17195,28,1117,133,6,20,18499
2021-07-04,16935,21,859,114,6,11,17946
2021-07-05,16691,17,3822,70,8,9,20617
2021-07-06,15677,24,2914,86,15,5,18721
2021-07-07,14899,18,2830,101,7,9,17864
2021-07-08,16089,19,2896,105,10,8,19127
2021-07-09,19433,19,2494,98,9,9,22062
2021-07-10,17904,22,896,102,9,16,18949
2021-07-11,16985,21,1117,117,10,13,18263
2021-07-12,17320,15,3743,72,15,14,21179
2021-07-13,16270,30,3001,61,8,11,19381
2021-07-14,16884,19,2552,94,5,7,19561
2021-07-15,18632,22,2610,131,15,7,21417
2021-07-16,20390,19,2487,110,11,10,23027
2021-07-17,17582,21,1051,158,5,21,18838
2021-07-18,18192,18,960,107,5,12,19294
2021-07-19,19761,21,3158,90,13,9,23052
2021-07-20,17225,25,2726,82,10,7,20075
2021-07-21,18066,20,2709,89,7,9,20900
2021-07-22,18777,21,2384,122,8,6,21318
2021-07-23,19697,20,2329,127,8,13,22194
2021-07-24,19826,19,1022,130,6,18,21021
2021-07-25,17845,26,925,113,12,12,18933
2021-07-26,19206,21,3376,84,8,7,22702
2021-07-27,17079,25,2698,83,15,8,19908
2021-07-28,17606,26,2458,98,8,7,20203
2021-07-29,19618,24,2459,114,9,8,22232
2021-07-30,20911,24,1981,126,12,9,23063
2021-07-31,20900,23,841,163,12,17,21956
2021-08-01,19740,26,735,132,5,11,20649
2021-08-02,22090,23,3186,101,10,7,25417
2021-08-03,19226,20,2721,72,9,3,22051
2021-08-04,21588,27,2560,103,6,10,24294
2021-08-05,23309,21,1870,117,7,7,25331
2021-08-06,21094,29,1766,107,15,11,23022
2021-08-07,21647,26,1116,108,6,16,22919
2021-08-08,22828,27,734,121,9,14,23733
2021-08-09,21665,26,3210,73,11,8,24993
2021-08-10,20729,23,2520,82,11,10,23375
2021-08-11,20820,17,2693,95,14,13,23652
2021-08-12,22230,13,2342,128,9,8,24730
2021-08-13,23728,10,1908,118,13,9,25786
2021-08-14,24654,15,900,118,14,19,25720
2021-08-15,21943,25,727,105,7,13,22820
2021-08-16,22372,23,3105,91,10,9,25610
2021-08-17,18304,17,2385,81,11,4,20802
2021-08-18,20177,22,2475,110,10,8,22802
2021-08-19,20096,17,2235,106,14,8,22476
2021-08-20,24088,19,1783,117,13,12,26032
2021-08-21,24029,26,991,131,13,17,25207
2021-08-22,21880,25,761,118,17,11,22812
2021-08-23,20491,23,3284,92,8,6,23904
2021-08-24,19432,26,2424,105,11,7,22005
2021-08-25,20174,28,2615,102,12,2,22933
2021-08-26,20927,20,2572,116,13,11,23659
2021-08-27,23849,21,2178,156,7,5,26216
2021-08-28,24011,23,841,161,4,17,25057
2021-08-29,20299,28,729,120,10,15,21201
2021-08-30,21635,27,3641,87,9,8,25407
2021-08-31,19347,23,2673,116,6,9,22174
2021-09-01,19102,23,2306,115,4,8,21558
2021-09-02,20938,20,2499,128,8,6,23599
2021-09-03,22733,25,2204,111,12,11,25096
2021-09-04,22249,23,1187,112,3,17,23591
2021-09-05,19345,32,805,139,9,13,20343
2021-09-06,19895,22,3826,108,8,8,23867
2021-09-07,18468,25,3006,101,7,8,21615
2021-09-08,19498,20,3162,113,2,8,22803
2021-09-09,19618,30,2386,128,11,7,22180
2021-09-10,21689,20,2300,151,8,12,24180
2021-09-11,22569,24,806,137,7,18,23561
2021-09-12,19944,23,865,134,7,6,20979
2021-09-13,19268,25,3488,118,16,9,22924
2021-09-14,18699,16,2584,108,6,8,21421
2021-09-15,18541,21,2683,117,5,8,21375
2021-09-16,20016,24,2585,117,9,4,22755
2021-09-17,21240,21,2133,148,4,9,23555
2021-09-18,21544,26,1090,135,7,16,22818
2021-09-19,18757,27,1091,130,8,10,20023
2021-09-20,20583,9,3221,96,5,8,23922
2021-09-21,17526,25,2846,124,6,7,20534
2021-09-22,18109,24,2966,115,6,7,21227
2021-09-23,19133,23,2671,136,10,7,21980
2021-09-24,20739,21,2261,135,16,9,23181
2021-09-25,21818,22,995,145,4,16,23000
2021-09-26,19631,25,862,116,17,11,20662
2021-09-27,17787,22,3054,99,8,5,20975
2021-09-28,16623,21,3283,104,11,7,20049
2021-09-29,16509,26,2760,131,3,7,19436
2021-09-30,17508,20,3090,140,3,4,20765
2021-10-01,19520,15,2211,143,5,10,21904
2021-10-02,18953,23,1319,127,3,15,20440
2021-10-03,18250,23,810,119,9,10,19221
2021-10-04,17316,22,3476,105,7,7,20933
2021-10-05,16307,23,3051,100,2,7,19490
2021-10-06,16863,23,2807,92,4,7,19796
2021-10-07,16584,19,2432,127,3,7,19172
2021-10-08,20668,19,2706,138,11,8,23550
2021-10-09,21268,20,1220,113,10,17,22648
2021-10-10,17123,20,842,104,2,13,18104
2021-10-11,17682,17,3702,94,5,7,21507
2021-10-12,17659,24,3044,101,8,6,20842
2021-10-13,72813,17,99273,3415,5,6,175529
2021-10-14,77054,20,107498,3740,1,4,188317
2021-10-15,20238,23,2372,131,4,9,22777
2021-10-16,20834,23,1117,132,3,11,22120
2021-10-17,19274,25,722,97,9,9,20136
2021-10-18,17658,20,3909,86,7,8,21688
2021-10-19,17352,20,2977,104,8,9,20470
2021-10-20,16510,25,3222,83,8,7,19855
2021-10-21,17102,21,2726,114,3,7,19973
2021-10-22,19336,20,2234,109,7,5,21711
2021-10-23,19205,26,951,121,2,12,20317
2021-10-24,16683,28,953,98,18,10,17790
2021-10-25,18337,17,3830,79,16,4,22283
2021-10-26,17486,18,2774,85,9,9,20381
2021-10-27,17506,23,2727,89,7,6,20358
2021-10-28,18230,21,2832,100,5,8,21196
2021-10-29,23532,21,2611,107,4,6,26281
2021-10-30,26813,19,1025,111,1,4,27973
2021-10-31,20622,25,542,111,5,3,21308
2021-11-01,22820,21,1216,52,1,4,24114
2021-11-02,21789,22,3951,59,3,14,25838
2021-11-03,17551,22,2778,55,4,3,20413
2021-11-04,16112,25,2410,74,3,4,18628
2021-11-05,18246,23,2451,78,5,3,20806
2021-11-06,17978,20,1087,93,2,3,19183
2021-11-07,16330,21,919,72,6,4,17352
2021-11-08,16018,25,3147,62,3,3,19258
2021-11-09,14506,18,2893,66,3,3,17489
2021-11-10,15937,24,3027,69,9,4,19070
2021-11-11,15686,22,2779,82,8,4,18581
2021-11-12,17413,22,2353,101,5,4,19898
2021-11-13,17606,24,1211,91,2,3,18937
2021-11-14,14743,24,777,72,2,3,15621
2021-11-15,16015,18,3603,65,2,4,19707
2021-11-16,14606,20,2755,66,2,3,17452
2021-11-17,18450,18,3079,74,3,5,21629
2021-11-18,21281,27,1824,81,3,4,23220
2021-11-19,16784,22,2316,75,6,4,19207
2021-11-20,15904,23,870,79,4,0,16880
2021-11-21,16530,20,775,85,2,4,17416
2021-11-22,16023,24,3437,62,6,6,19558
2021-11-23,14803,24,2733,60,4,3,17627
2021-11-24,15323,19,2807,72,6,4,18231
2021-11-25,15346,24,2807,91,2,3,18273
2021-11-26,16614,18,2311,80,2,4,19029
2021-11-27,15409,23,1107,70,1,3,16613
2021-11-28,13533,22,783,81,2,4,14425
2021-11-29,15189,19,3406,70,5,4,18693
2021-11-30,15247,22,2903,55,4,3,18234
2021-12-01,15119,19,2572,59,3,4,17776
2021-12-02,15515,14,2631,76,3,4,18243
2021-12-03,17653,17,2212,89,4,5,19980
2021-12-04,16775,21,1071,79,9,3,17958
2021-12-05,13134,18,1027,81,9,3,14272
2021-12-06,15213,16,3559,66,5,6,18865
2021-12-07,14979,21,2603,63,8,4,17678
2021-12-08,15889,22,2891,64,3,4,18873
2021-12-09,14869,21,2282,87,8,3,17270
2021-12-10,17834,21,2401,87,4,4,20351
2021-12-11,16967,20,1046,96,1,3,18133
2021-12-12,13365,24,774,81,6,5,14255
2021-12-13,15959,11,3536,58,7,4,19575
2021-12-14,15880,18,2751,62,4,4,18719
2021-12-15,16698,24,2950,62,7,2,19743
2021-12-16,17271,23,2833,75,5,3,20210
2021-12-17,18493,20,2659,89,4,6,21271
2021-12-18,19945,21,999,108,5,4,21082
2021-12-19,15159,22,1011,81,4,3,16280
2021-12-20,17180,26,3702,71,1,5,20985
2021-12-21,16687,18,2876,90,5,3,19679
2021-12-22,18740,18,2272,75,5,3,21113
2021-12-23,20440,20,1800,88,3,3,22354
2021-12-24,15262,27,936,52,2,4,16283
2021-12-25,9117,16,213,23,1,0,9370
2021-12-26,16012,20,598,80,1,4,16715
2021-12-27,17530,19,1784,63,2,4,19402
2021-12-28,18394,25,1665,65,4,3,20156
2021-12-29,18004,19,1389,71,3,5,19491
2021-12-30,19818,17,1167,91,2,5,21100
2021-12-31,15333,20,543,63,1,3,15963
2022-01-01,10090,22,201,25,1,3,10342
2022-01-02,21876,20,678,121,2,3,22700
2022-01-03,18121,15,1847,62,3,4,20052
2022-01-04,17566,12,1812,62,2,3,19457
2022-01-05,19435,19,1610,65,1,3,21133
2022-01-06,17861,21,846,74,0,3,18805
2022-01-07,18265,18,1210,87,5,4,19589
2022-01-08,19187,21,658,81,2,3,19952
2022-01-09,23490,22,907,87,1,4,24511
2022-01-10,17026,21,3468,60,0,4,20579
2022-01-11,14318,21,2420,61,0,4,16824
2022-01-12,14656,21,2374,51,1,3,17106
2022-01-13,15194,20,2200,126,7,2,17549
2022-01-14,16818,22,2338,72,6,5,19261
2022-01-15,17590,21,890,85,0,5,18591
2022-01-16,14945,22,819,68,2,3,15859
2022-01-17,15614,27,3534,56,3,4,19238
2022-01-18,15170,23,3048,50,4,3,18298
2022-01-19,15194,25,2135,64,4,6,17428
2022-01-20,14894,21,2849,68,1,3,17836
2022-01-21,17448,24,2083,80,0,4,19639
2022-01-22,18214,17,983,72,2,4,19292
2022-01-23,14370,27,859,67,2,4,15329
2022-01-24,14339,26,3664,54,1,3,18087
2022-01-25,13697,26,2942,58,7,5,16735
2022-01-26,14644,18,2837,54,2,5,17560
2022-01-27,15364,26,2086,75,5,3,17559
2022-01-28,16496,22,2631,74,1,3,19227
2022-01-29,17219,25,983,79,6,3,18315
2022-01-30,14649,19,868,64,2,3,15605
2022-01-31,15964,20,3657,56,1,3,19701
2022-02-01,14828,22,3087,54,2,3,17996
2022-02-02,14858,26,2760,58,4,3,17709
2022-02-03,16458,21,2498,68,4,4,19053
2022-02-04,18056,24,2084,72,4,3,20243
2022-02-05,19110,23,1321,81,1,3,20539
2022-02-06,14822,27,1093,86,2,4,16034
2022-02-07,16483,26,4038,64,1,3,20615
2022-02-08,14505,15,1813,61,7,3,16404
2022-02-09,16652,24,3345,69,3,3,20096
2022-02-10,16688,20,2872,81,3,1,19665
2022-02-11,18974,21,2513,79,2,3,21592
2022-02-12,20712,17,1223,121,2,2,22077
2022-02-13,17390,25,934,82,5,4,18440
2022-02-14,16953,23,3788,61,1,4,20830
2022-02-15,16012,25,3048,51,1,3,19140
2022-02-16,16437,25,3044,60,7,3,19576
2022-02-17,17883,16,2914,75,5,2,20895
2022-02-18,20075,20,2202,82,3,4,22386
2022-02-19,22232,23,1173,105,2,5,23540
2022-02-20,19134,27,1249,102,3,3,20518
2022-02-21,19753,23,4189,52,3,4,24024
2022-02-22,17506,24,2902,257,6,4,20699
2022-02-23,19576,17,3522,69,7,5,23196
2022-02-24,19320,17,2679,107,4,4,22131
2022-02-25,20637,28,2687,77,5,4,23438
2022-02-26,19479,17,1220,106,2,3,20827
2022-02-27,17410,14,1000,100,1,3,18528
2022-02-28,18456,16,3879,85,2,3,22441
2022-03-01,15873,28,2809,57,5,0,18772
2022-03-02,15640,24,2466,67,5,3,18205
2022-03-03,17127,25,3007,94,7,4,20264
2022-03-04,20122,22,2365,97,4,3,22613
2022-03-05,20770,24,1178,126,3,3,22104
2022-03-06,16872,24,998,97,2,3,17996
2022-03-07,18833,22,4006,78,4,3,22946
2022-03-08,16233,19,2841,77,8,4,19182
2022-03-09,15540,11,3082,80,4,3,18720
2022-03-10,17165,21,2850,116,3,3,20158
2022-03-11,19410,21,2767,111,3,3,22315
2022-03-12,19856,9,951,127,8,4,20955
2022-03-13,17655,11,997,90,1,3,18757
2022-03-14,18118,13,3750,73,5,3,21962
2022-03-15,16897,23,3015,78,6,3,20022
2022-03-16,16575,21,3318,75,6,3,19998
2022-03-17,16860,17,2924,83,3,3,19890
2022-03-18,18864,18,2667,112,4,4,21669
2022-03-19,21734,18,1002,111,4,3,22872
2022-03-20,17254,19,894,130,3,3,18303
2022-03-21,16798,25,3424,70,6,3,20326
2022-03-22,15580,17,3053,81,8,4,18743
2022-03-23,15355,24,3596,96,5,3,19079
2022-03-24,16744,20,3144,114,6,3,20031
2022-03-25,19546,23,2593,120,7,3,22292
2022-03-26,20030,26,1196,128,2,3,21385
2022-03-27,18763,20,922,102,2,3,19812
2022-03-28,16309,19,3393,76,4,6,19807
2022-03-29,15389,23,2915,63,5,5,18400
2022-03-30,16263,24,3139,69,5,3,19503
2022-03-31,17198,21,3206,81,6,4,20516
2022-04-01,18937,20,2279,137,5,5,21383
2022-04-02,19001,19,1091,147,2,3,20263
2022-04-03,16488,29,905,98,9,3,17532
2022-04-04,17457,23,4277,102,7,5,21871
2022-04-05,15936,18,3042,77,7,4,19084
2022-04-06,16408,10,3147,82,3,4,19654
2022-04-07,18119,22,2969,102,12,4,21228
2022-04-08,18831,19,2597,146,3,4,21600
2022-04-09,21825,15,1187,163,2,5,23197
2022-04-10,16582,24,1039,125,8,7,17785
2022-04-11,18809,26,3927,77,4,4,22847
2022-04-12,18094,21,3259,116,5,5,21500
2022-04-13,19452,22,2976,123,4,4,22581
2022-04-14,23230,25,3393,92,5,5,26750
2022-04-15,22664,20,1629,96,5,4,24418
2022-04-16,21135,23,819,110,4,7,22098
2022-04-17,15362,28,314,76,2,4,15786
2022-04-18,30726,28,1040,123,3,5,31925
2022-04-19,23098,17,3984,92,8,6,27205
2022-04-20,20855,22,3082,90,6,3,24058
2022-04-21,21104,27,2998,119,6,4,24258
2022-04-22,22244,21,2504,120,3,3,24895
2022-04-23,23901,14,1266,170,6,8,25365
2022-04-24,21252,22,908,134,4,4,22324
2022-04-25,21076,22,3790,113,9,4,25014
2022-04-26,17567,23,3392,124,10,8,21124
2022-04-27,17953,22,2280,131,5,4,20395
2022-04-28,19141,19,3136,140,5,3,22444
2022-04-29,24043,26,2429,155,5,3,26661
2022-04-30,26351,21,1555,134,2,8,28071
2022-05-01,19444,25,839,138,9,4,20459
2022-05-02,18675,17,2065,117,11,8,20893
2022-05-03,17951,21,3020,120,5,3,21120
2022-05-04,18655,21,2572,110,7,5,21370
2022-05-05,19896,24,2829,143,7,5,22904
2022-05-06,23006,23,2184,165,2,6,25386
2022-05-07,23934,24,1163,174,6,8,25309
2022-05-08,20928,22,961,131,5,5,22052
2022-05-09,19446,18,3861,122,7,6,23460
2022-05-10,19737,23,3120,117,5,8,23010
2022-05-11,20547,13,2847,135,5,5,23552
2022-05-12,20794,13,2658,151,4,4,23624
2022-05-13,22340,21,2708,158,5,6,25238
2022-05-14,24789,17,1180,189,3,10,26188
2022-05-15,23241,19,785,157,4,6,24212
2022-05-16,21890,17,3916,134,10,10,25977
2022-05-17,18966,18,2925,140,5,6,22060
2022-05-18,19833,18,2898,187,2,7,22945
2022-05-19,20134,20,2763,170,9,5,23101
2022-05-20,21923,23,2674,175,5,7,24807
2022-05-21,23938,21,1118,231,3,8,25319
2022-05-22,22153,25,965,164,10,8,23325
2022-05-23,21347,18,3909,143,10,8,25435
2022-05-24,19853,22,2953,134,13,5,22980
2022-05-25,19070,17,2931,158,6,9,22191
2022-05-26,23532,23,3011,157,13,6,26742
2022-05-27,24366,28,2395,181,8,9,26987
2022-05-28,25010,17,1147,214,2,14,26404
2022-05-29,23772,16,890,147,5,8,24838
2022-05-30,26322,18,2677,134,8,6,29165
2022-05-31,18079,21,3332,138,14,7,21591
2022-06-01,18719,17,2870,129,5,10,21750
2022-06-02,19412,15,2709,163,10,8,22317
2022-06-03,20122,17,2127,170,5,12,22453
2022-06-04,23116,21,1022,189,4,18,24370
2022-06-05,21133,30,867,189,11,5,22235
2022-06-06,28696,19,2978,154,11,9,31867
2022-06-07,20689,24,3331,140,10,8,24202
2022-06-08,18738,19,2761,135,7,9,21669
2022-06-09,20441,29,2628,172,2,4,23276
2022-06-10,23135,18,2220,190,4,15,25582
2022-06-11,23438,20,1074,203,7,22,24764
2022-06-12,21754,29,971,142,8,18,22922
2022-06-13,21777,16,3822,163,14,3,25795
2022-06-14,18712,26,3023,148,5,11,21925
2022-06-15,22581,18,3022,170,5,13,25809
2022-06-16,26910,28,1563,220,6,14,28741
2022-06-17,23815,22,2205,209,5,15,26271
2022-06-18,23392,11,1062,197,5,19,24686
2022-06-19,25737,10,887,155,15,14,26818
2022-06-20,21284,6,3654,155,13,13,25125
2022-06-21,20548,28,2864,172,9,12,23633
2022-06-22,24958,20,2105,216,7,8,27314
2022-06-23,19869,20,2628,180,7,4,22708
2022-06-24,23039,19,2287,213,4,14,25576
2022-06-25,22055,19,1324,234,3,22,23657
2022-06-26,25460,23,866,179,9,13,26550
2022-06-27,21325,22,4010,143,9,16,25525
2022-06-28,18031,10,2829,155,7,11,21043
2022-06-29,19375,15,2627,137,2,14,22170
2022-06-30,19152,21,2653,176,10,6,22018
2022-07-01,22361,17,2264,172,11,14,24839
2022-07-02,22524,17,1003,160,13,18,23735
2022-07-03,21526,31,901,181,11,17,22667
2022-07-04,20976,18,3358,142,7,12,24513
2022-07-05,18568,19,2526,117,11,14,21255
2022-07-06,23299,20,2812,125,5,15,26276
2022-07-07,21956,25,2244,152,9,13,24399
2022-07-08,26361,20,2164,153,5,14,28717
2022-07-09,24917,18,861,190,7,23,26016
2022-07-10,21440,20,659,163,9,18,22309
2022-07-11,21877,20,3141,430,15,14,25497
2022-07-12,22520,22,2779,165,8,10,25504
2022-07-13,21575,20,2500,133,10,11,24249
2022-07-14,22862,13,2726,180,6,11,25798
2022-07-15,24856,26,2120,166,11,15,27194
2022-07-16,26525,17,1146,193,5,23,27909
2022-07-17,22596,30,866,162,7,18,23679
2022-07-18,20712,16,2832,133,12,14,23719
2022-07-19,20130,22,2740,139,11,14,23056
2022-07-20,23384,17,2663,147,9,16,26236
2022-07-21,20555,14,2529,156,11,13,23278
2022-07-22,22243,18,1996,174,9,15,24455
2022-07-23,25340,18,850,195,9,21,26433
2022-07-24,21235,18,785,169,10,18,22235
2022-07-25,22786,17,3526,131,16,10,26486
2022-07-26,21042,19,2598,130,10,12,23811
2022-07-27,19904,21,2790,137,6,10,22868
2022-07-28,20621,18,2772,126,12,14,23563
2022-07-29,29670,15,2077,132,10,15,31919
2022-07-30,24699,21,809,164,9,23,25725
2022-07-31,23950,25,821,164,12,19,24991
2022-08-01,23829,24,3249,121,12,15,27250
2022-08-02,22465,13,2445,121,6,12,25062
2022-08-03,21651,18,2328,135,7,12,24151
2022-08-04,24106,21,2298,138,12,27,26602
2022-08-05,29379,19,1360,157,8,14,30937
2022-08-06,24018,13,758,177,7,23,24996
2022-08-07,23339,16,573,148,12,19,24107
2022-08-08,22171,18,2981,132,9,20,25331
2022-08-09,22595,18,2391,127,7,9,25147
2022-08-10,23943,12,2290,146,3,13,26407
2022-08-11,23609,30,2032,134,7,18,25830
2022-08-12,27131,14,2011,141,6,28,29331
2022-08-13,26558,17,976,185,11,30,27777
2022-08-14,26402,16,495,140,17,16,27086
2022-08-15,25227,12,921,126,8,15,26309
2022-08-16,22662,14,2979,112,7,8,25782
2022-08-17,22298,21,1995,135,12,27,24488
2022-08-18,22314,22,1968,129,11,16,24460
2022-08-19,25011,18,1610,143,6,10,26798
2022-08-20,27654,20,887,163,11,20,28755
2022-08-21,26086,21,768,136,7,37,27055
2022-08-22,24558,24,2879,136,16,16,27629
2022-08-23,19907,26,2212,117,14,13,22289
2022-08-24,20334,21,2495,125,5,13,22993
