,osobni automobili,vlakovi,teretna vozila,autobusi,plovila,zrakoplovi,UKUPNO
2021-01-06,5408,16,866,17,1,0,6308
2021-01-07,6513,15,1639,22,4,3,8196
2021-01-08,6771,16,2210,24,2,2,9025
2021-01-09,5705,26,986,28,2,1,6748
2021-01-10,4960,18,450,32,0,3,5463
2021-01-11,6883,17,1939,28,1,3,8871
2021-01-12,6528,18,2264,20,1,0,8831
2021-01-13,6691,17,2548,17,12,0,9285
2021-01-14,6746,19,2582,19,1,2,9369
2021-01-15,9078,25,3190,28,1,2,12324
2021-01-16,6157,21,1038,28,5,3,7252
2021-01-17,4650,20,373,23,1,2,5069
2021-01-18,7184,10,2343,31,2,4,9574
2021-01-19,7552,21,2724,31,3,3,10334
2021-01-20,7754,18,2721,29,2,0,10524
2021-01-21,8136,16,2622,23,1,0,10798
2021-01-22,9005,25,3074,36,0,2,12142
2021-01-23,6308,22,1137,24,1,2,7494
2021-01-24,4637,21,385,30,0,1,5074
2021-01-25,6924,14,2355,25,1,1,9320
2021-01-26,7514,19,2834,21,2,1,10391
2021-01-27,7969,19,3014,27,6,3,11038
2021-01-28,9043,15,3001,26,3,2,12090
2021-01-29,10071,18,2746,30,2,3,12870
2021-01-30,6539,28,1360,27,2,3,7959
2021-01-31,4527,22,474,25,1,2,5051
2021-02-01,7533,14,2223,33,1,3,9807
2021-02-02,7725,16,2530,32,3,0,10306
2021-02-03,7893,24,2867,30,3,2,10819
2021-02-04,8981,16,3058,28,1,1,12085
2021-02-05,11281,14,3223,33,4,2,14557
2021-02-06,6789,21,1433,31,5,1,8280
2021-02-07,5321,22,391,23,0,1,5758
2021-02-08,7104,17,1883,27,1,4,9036
2021-02-09,8331,16,2544,28,0,0,10919
2021-02-10,8305,20,2854,24,1,2,11206
2021-02-11,9545,16,3237,30,2,3,12833
2021-02-12,11147,19,3095,39,0,1,14301
2021-02-13,6746,16,1308,24,2,1,8097
2021-02-14,5525,20,380,33,0,2,5960
2021-02-15,8450,17,2815,41,2,1,11326
2021-02-16,8119,21,2913,38,1,1,11093
2021-02-17,8802,15,2913,33,3,3,11769
2021-02-18,9394,21,2905,34,1,1,12356
2021-02-19,10868,18,3887,49,1,3,14826
2021-02-20,7436,17,1972,27,2,1,9455
2021-02-21,6317,16,703,25,0,2,7063
2021-02-22,8899,14,2552,37,2,3,11507
2021-02-23,8823,17,3153,37,1,1,12032
2021-02-24,9264,19,3177,26,8,2,12496
2021-02-25,9935,20,3054,33,0,2,13044
2021-02-26,12256,17,3076,36,2,4,15391
2021-02-27,7922,27,1535,30,1,2,9517
2021-02-28,6247,22,453,31,1,3,6757
2021-03-01,8846,16,2677,37,1,5,11582
2021-03-02,9146,15,2709,38,1,0,11909
2021-03-03,9336,16,2988,38,2,3,12383
2021-03-04,10408,15,3286,41,2,4,13756
2021-03-05,12048,15,3119,40,5,2,15229
2021-03-06,7394,18,1312,31,2,2,8759
2021-03-07,6027,20,421,27,1,4,6500
2021-03-08,9024,16,2714,42,3,4,11803
2021-03-09,8582,18,3052,42,3,1,11698
2021-03-10,9204,16,2869,35,4,2,12130
2021-03-11,9253,16,3533,42,4,4,12852
2021-03-12,12765,17,3391,42,0,3,16218
2021-03-13,6683,20,1498,30,6,1,8238
2021-03-14,4313,24,347,16,3,4,4707
2021-03-15,8143,19,2640,45,1,3,10851
2021-03-16,8654,19,3059,48,1,2,11783
2021-03-17,8630,20,3222,39,5,2,11918
2021-03-18,9904,21,3083,39,1,2,13050
2021-03-19,11740,23,3667,49,7,2,15488
2021-03-20,7669,19,1634,31,2,3,9358
2021-03-21,5332,24,407,32,1,3,5799
2021-03-22,8060,13,2686,41,0,5,10805
2021-03-23,8504,18,2936,50,3,0,11511
2021-03-24,8799,15,3191,29,3,3,12040
2021-03-25,9532,18,3246,41,2,3,12842
2021-03-26,12851,18,3477,40,2,2,16390
2021-03-27,11979,21,1552,42,4,1,13599
2021-03-28,5946,21,482,26,1,4,6480
2021-03-29,8676,17,2560,44,2,5,11304
2021-03-30,8886,14,3128,42,1,1,12072
2021-03-31,13854,13,3217,38,6,3,17131
2021-04-01,16345,13,3623,49,3,6,20039
2021-04-02,12821,13,2294,50,8,5,15191
2021-04-03,6462,20,788,38,3,1,7312
2021-04-04,3641,20,141,23,0,3,3828
2021-04-05,8744,15,644,23,0,5,9431
2021-04-06,9376,17,2066,40,2,1,11502
2021-04-07,9228,21,2688,29,6,1,11973
2021-04-08,10220,16,2760,32,2,3,13033
2021-04-09,12066,14,3703,26,4,6,15819
2021-04-10,8825,16,1570,42,5,2,10460
2021-04-11,6730,17,501,33,1,5,7287
2021-04-12,9118,11,2391,40,3,6,11569
2021-04-13,8745,17,3052,28,3,8,11853
2021-04-14,9644,17,3117,27,6,8,12819
2021-04-15,10108,16,3393,28,3,8,13556
2021-04-16,13267,22,3723,37,9,5,17063
2021-04-17,8327,17,1570,34,7,1,9956
2021-04-18,6284,19,490,27,0,5,6825
2021-04-19,9351,15,2787,26,3,6,12188
2021-04-20,9393,20,2902,32,3,2,12352
2021-04-21,10232,20,3190,25,5,1,13473
2021-04-22,10372,19,3139,27,3,4,13564
2021-04-23,13569,13,3368,33,1,8,16992
2021-04-24,9642,19,1649,39,13,3,11365
2021-04-25,7693,17,679,25,3,4,8421
2021-04-26,9605,14,2526,39,3,6,12193
2021-04-27,8385,20,2311,26,4,1,10747
2021-04-28,10802,20,3633,27,5,3,14490
2021-04-29,11538,16,3601,25,4,3,15187
2021-04-30,13592,15,3236,32,2,7,16884
2021-05-01,7829,22,659,40,3,5,8558
2021-05-02,7544,18,458,39,0,4,8063
2021-05-03,9816,17,2447,34,2,5,12321
2021-05-04,11014,18,2518,49,4,1,13604
2021-05-05,11185,18,2990,31,4,2,14230
2021-05-06,11491,18,3100,37,7,3,14656
2021-05-07,14486,13,3550,35,1,6,18091
2021-05-08,11044,20,1474,40,2,3,12583
2021-05-09,8841,15,451,28,1,4,9340
2021-05-10,10317,22,2467,44,2,8,12860
2021-05-11,10526,18,2964,43,5,0,13556
2021-05-12,15639,21,3060,43,4,2,18769
2021-05-13,15826,20,2940,53,6,4,18849
2021-05-14,12847,17,3097,50,2,6,16019
2021-05-15,10484,22,1422,31,12,4,11975
2021-05-16,11252,17,602,38,0,5,11914
2021-05-17,10817,20,2576,47,1,7,13468
2021-05-18,11219,15,3086,47,5,3,14375
2021-05-19,11268,22,3345,35,5,5,14680
2021-05-20,12648,20,3188,52,3,4,15915
2021-05-21,18197,17,3529,47,5,7,21802
2021-05-22,15495,16,1604,43,2,6,17166
2021-05-23,10171,24,660,35,1,5,10896
2021-05-24,11322,15,1995,53,2,7,13394
2021-05-25,10946,19,2866,48,2,2,13883
2021-05-26,11396,19,3373,47,6,5,14846
2021-05-27,12585,15,3042,58,6,5,15711
2021-05-28,16360,22,3223,60,2,9,19676
2021-05-29,13143,23,1631,42,8,5,14852
2021-05-30,10531,14,553,55,2,6,11161
2021-05-31,11741,15,2848,57,3,6,14670
2021-06-01,13065,17,2960,51,4,5,16102
2021-06-02,18408,21,3131,56,7,5,21628
2021-06-03,18582,16,2144,58,3,6,20809
2021-06-04,14838,13,3034,36,10,9,17940
2021-06-05,12693,20,1289,50,13,6,14071
2021-06-06,14027,19,572,49,3,9,14679
2021-06-07,13725,10,3080,76,7,8,16906
2021-06-08,13043,12,3032,67,8,3,16165
2021-06-09,13761,18,2775,61,7,6,16628
2021-06-10,14586,15,3416,61,10,6,18094
2021-06-11,19842,20,3535,75,9,12,23493
2021-06-12,14725,24,1741,49,7,8,16554
2021-06-13,12892,18,494,63,9,11,13487
2021-06-14,14722,5,2729,77,4,8,17545
2021-06-15,14685,19,2969,77,6,6,17762
2021-06-16,15920,16,3160,48,6,9,19159
2021-06-17,16290,15,3131,72,9,7,19524
2021-06-18,19153,16,3366,74,9,9,22627
2021-06-19,16311,21,1661,99,9,11,18112
2021-06-20,15361,20,668,85,4,10,16148
2021-06-21,15837,15,2442,74,6,9,18383
2021-06-22,18314,15,2227,69,8,5,20638
2021-06-23,16249,26,2831,60,8,13,19187
2021-06-24,18291,16,3151,59,10,10,21537
2021-06-25,18263,11,2577,87,7,13,20958
2021-06-26,16952,18,1425,125,6,12,18538
2021-06-27,16037,20,679,130,3,14,16883
2021-06-28,16285,12,2455,81,7,8,18848
2021-06-29,15248,20,2977,81,9,7,18342
2021-06-30,17101,18,2825,65,4,10,20023
2021-07-01,17332,22,3166,89,6,15,20630
2021-07-02,21895,19,3321,83,8,13,25339
2021-07-03,19938,18,1497,115,9,22,21599
2021-07-04,17332,21,613,102,8,18,18094
2021-07-05,16832,12,2679,91,5,12,19631
2021-07-06,16674,19,2443,77,13,8,19234
2021-07-07,16229,14,2871,73,7,15,19209
2021-07-08,19946,21,2921,86,12,10,22996
2021-07-09,22000,15,3363,91,7,15,25491
2021-07-10,19542,23,1333,101,7,17,21023
2021-07-11,17112,19,891,103,5,20,18150
2021-07-12,17677,13,2624,90,13,19,20436
2021-07-13,16802,24,3015,76,9,14,19940
2021-07-14,18382,15,2579,68,7,13,21064
2021-07-15,20557,16,3069,98,20,8,23768
2021-07-16,23052,18,2942,99,9,15,26135
2021-07-17,18789,15,1377,120,9,22,20332
2021-07-18,18906,19,666,98,12,17,19718
2021-07-19,19686,16,2035,95,7,12,21851
2021-07-20,18507,17,2880,92,13,11,21520
2021-07-21,19779,24,2798,91,8,13,22713
2021-07-22,20941,14,3081,88,12,9,24145
2021-07-23,22573,14,3313,100,5,19,26024
2021-07-24,21924,15,1373,115,12,22,23461
2021-07-25,19637,24,607,109,6,16,20399
2021-07-26,20092,22,2205,89,7,11,22426
2021-07-27,18546,20,2529,87,11,11,21204
2021-07-28,18243,19,2832,91,8,11,21204
2021-07-29,20834,18,3203,89,11,15,24170
2021-07-30,24443,21,3162,104,10,15,27755
2021-07-31,22087,17,1299,130,20,18,23571
2021-08-01,23782,16,786,108,18,17,24727
2021-08-02,23802,25,2321,102,11,11,26272
2021-08-03,20047,17,2780,80,7,7,22938
2021-08-04,20317,24,2758,90,10,15,23214
2021-08-05,24130,15,2455,97,6,11,26714
2021-08-06,22575,22,2476,123,12,14,25222
2021-08-07,22120,25,1205,123,9,21,23503
2021-08-08,23154,26,677,129,10,19,24015
2021-08-09,22777,25,2272,102,11,13,25200
2021-08-10,107390,21,2793,109,13,11,110337
2021-08-11,20616,17,2434,81,8,14,23170
2021-08-12,22707,8,2623,104,10,13,25465
2021-08-13,23645,12,2788,108,10,14,26577
2021-08-14,22347,10,1126,121,14,19,23637
2021-08-15,22163,25,567,133,11,18,22917
2021-08-16,23727,21,3119,104,10,13,26994
2021-08-17,19862,12,2605,96,12,7,22594
2021-08-18,19932,23,2507,103,12,12,22589
2021-08-19,20027,16,2828,87,13,13,22984
2021-08-20,21766,24,2578,102,10,17,24497
2021-08-21,21187,18,1150,146,12,20,22533
2021-08-22,20168,24,626,127,16,16,20977
2021-08-23,19559,18,2442,121,7,11,22158
2021-08-24,19193,23,2562,115,14,12,21919
2021-08-25,19058,19,2739,88,9,7,21920
2021-08-26,19656,15,3261,93,18,14,23057
2021-08-27,21055,24,3042,121,9,9,24260
2021-08-28,20778,18,1147,140,4,17,22104
2021-08-29,19082,22,677,155,7,18,19961
2021-08-30,19597,21,2521,113,6,14,22272
2021-08-31,18463,22,2955,105,7,11,21563
2021-09-01,19023,21,2618,97,4,17,21780
2021-09-02,20095,17,3222,114,5,10,23463
2021-09-03,22326,23,3430,113,10,17,25919
2021-09-04,21500,24,1514,128,3,19,23188
2021-09-05,19476,27,588,144,10,19,20264
2021-09-06,18498,22,2796,125,3,13,21457
2021-09-07,17878,22,2847,128,12,12,20899
2021-09-08,19344,19,2983,114,4,10,22474
2021-09-09,19921,19,3188,127,11,13,23279
2021-09-10,22441,15,3524,135,10,15,26140
2021-09-11,20608,20,1551,154,4,21,22358
2021-09-12,20018,18,877,147,5,11,21076
2021-09-13,18823,20,2567,137,2,16,21565
2021-09-14,18170,14,3215,111,5,11,21526
2021-09-15,18449,24,2966,109,5,13,21566
2021-09-16,19748,15,3364,118,15,8,23268
2021-09-17,21535,18,3125,147,11,14,24850
2021-09-18,20509,18,1553,132,6,18,22236
2021-09-19,19105,24,662,147,5,15,19958
2021-09-20,19722,8,2661,110,4,14,22519
2021-09-21,17945,19,3020,124,6,12,21126
2021-09-22,18140,20,2997,115,5,13,21290
2021-09-23,19843,22,3095,120,10,11,23101
2021-09-24,21530,15,3549,111,6,13,25224
2021-09-25,20253,26,1522,127,6,18,21952
2021-09-26,20048,20,720,172,9,15,20984
2021-09-27,17388,25,2349,119,5,11,19897
2021-09-28,16677,17,2805,109,6,11,19625
2021-09-29,16227,24,2895,130,8,12,19296
2021-09-30,18183,19,3278,112,6,8,21606
2021-10-01,20042,19,3371,118,9,14,23573
2021-10-02,18729,21,1635,121,5,17,20528
2021-10-03,18083,18,608,144,2,15,18870
2021-10-04,17025,22,2658,103,0,12,19820
2021-10-05,15646,21,2867,108,3,9,18654
2021-10-06,17143,17,2994,96,8,13,20271
2021-10-07,17352,19,3111,144,2,10,20638
2021-10-08,22214,16,3225,115,5,13,25588
2021-10-09,20983,17,1510,113,3,20,22646
2021-10-10,16733,22,593,142,11,18,17519
2021-10-11,17428,15,2568,119,6,12,20148
2021-10-12,18060,20,2716,107,6,11,20920
2021-10-13,61483,16,75685,1994,5,12,139195
2021-10-14,66077,19,82532,2186,3,10,150827
2021-10-15,21669,18,3703,116,4,13,25523
2021-10-16,20406,20,1464,117,2,14,22023
2021-10-17,19650,27,694,134,3,13,20521
2021-10-18,17350,16,2498,101,5,12,19982
2021-10-19,17347,20,2737,103,3,10,20220
2021-10-20,17128,22,3063,75,9,15,20312
2021-10-21,18451,19,3164,105,3,9,21751
2021-10-22,22706,16,3463,101,6,9,26301
2021-10-23,20081,26,1409,120,3,14,21653
2021-10-24,17978,28,654,143,1,15,18819
2021-10-25,18449,14,2799,99,5,9,21375
2021-10-26,16087,19,2682,88,6,13,18895
2021-10-27,17910,22,2901,98,16,11,20958
2021-10-28,20598,19,3258,88,4,11,23978
2021-10-29,26143,14,3648,95,4,9,29913
2021-10-30,23699,21,1633,92,6,6,25457
2021-10-31,20673,26,478,104,11,6,21298
2021-11-01,22882,18,756,77,0,6,23739
2021-11-02,20716,20,2620,62,1,17,23436
2021-11-03,18213,19,3097,51,6,8,21394
2021-11-04,17132,22,3099,92,3,9,20357
2021-11-05,19979,21,3370,68,9,6,23453
2021-11-06,17616,19,1893,89,3,7,19627
2021-11-07,15012,21,601,84,5,9,15732
2021-11-08,15484,21,2570,76,1,6,18158
2021-11-09,15031,14,2711,78,2,8,17844
2021-11-10,16847,23,3080,63,4,7,20024
2021-11-11,17749,22,3348,70,5,9,21203
2021-11-12,20254,21,3581,85,4,6,23951
2021-11-13,17701,19,1488,86,7,6,19307
2021-11-14,14670,22,537,93,1,9,15332
2021-11-15,15148,14,2392,72,3,8,17637
2021-11-16,14777,18,3110,92,2,9,18008
2021-11-17,16745,20,2963,71,5,7,19811
2021-11-18,20819,24,2529,72,3,7,23454
2021-11-19,19736,20,3515,69,5,8,23353
2021-11-20,17514,22,1454,86,3,3,19082
2021-11-21,18307,21,625,94,4,7,19058
2021-11-22,15990,22,2377,74,4,10,18477
2021-11-23,15520,24,2871,67,4,7,18493
2021-11-24,15584,17,3094,64,7,8,18774
2021-11-25,16330,16,3055,77,3,7,19488
2021-11-26,18576,21,3580,77,1,8,22263
2021-11-27,15285,20,1349,64,2,6,16726
2021-11-28,13095,22,559,100,1,7,13784
2021-11-29,14769,15,2728,68,4,8,17592
2021-11-30,15113,22,3014,67,3,8,18227
2021-12-01,15430,19,2804,60,3,8,18324
2021-12-02,17422,20,2949,72,3,7,20473
2021-12-03,18909,17,3208,83,2,9,22228
2021-12-04,16447,21,1647,74,7,6,18202
2021-12-05,13585,21,491,85,9,8,14199
2021-12-06,15599,15,2618,80,4,8,18324
2021-12-07,15956,25,3192,73,6,8,19260
2021-12-08,16136,23,2741,63,6,8,18977
2021-12-09,16056,25,2323,60,3,9,18476
2021-12-10,19506,21,3072,76,3,9,22687
2021-12-11,16671,14,1566,79,2,7,18339
2021-12-12,14457,22,546,114,1,9,15149
2021-12-13,15311,12,2531,80,3,8,17945
2021-12-14,15682,17,2846,72,5,7,18629
2021-12-15,16783,17,2776,58,4,7,19645
2021-12-16,19695,23,3227,77,3,9,23034
2021-12-17,21879,21,3396,80,2,8,25386
2021-12-18,24746,21,1546,99,2,8,26422
2021-12-19,17999,15,608,115,2,7,18746
2021-12-20,17977,28,3045,71,2,8,21131
2021-12-21,19164,17,2905,81,3,8,22178
2021-12-22,24074,24,3189,88,2,7,27384
2021-12-23,27337,15,3054,84,4,7,30501
2021-12-24,19463,24,1515,72,4,6,21084
2021-12-25,10271,19,202,27,0,0,10519
2021-12-26,14934,19,390,66,0,8,15417
2021-12-27,18285,14,1636,54,2,8,19999
2021-12-28,18602,27,1629,64,4,8,20334
2021-12-29,17543,16,1726,63,3,9,19360
2021-12-30,19718,17,1505,85,2,10,21337
2021-12-31,12917,18,590,44,3,5,13577
2022-01-01,10127,22,207,31,2,5,10394
2022-01-02,17901,13,532,96,0,6,18548
2022-01-03,16700,20,1481,76,2,8,18287
2022-01-04,16915,11,1639,62,5,7,18639
2022-01-05,19003,18,1854,50,1,7,20933
2022-01-06,15859,18,947,78,0,7,16909
2022-01-07,16587,17,1512,84,4,8,18212
2022-01-08,18327,18,944,91,1,7,19388
2022-01-09,19764,21,785,115,2,7,20694
2022-01-10,15592,21,2019,81,0,8,17721
2022-01-11,13934,20,2382,58,0,6,16400
2022-01-12,14878,17,2546,57,1,6,17505
2022-01-13,15366,22,2889,67,3,7,18354
2022-01-14,18269,20,3180,71,3,9,21552
2022-01-15,17477,19,1214,74,2,6,18792
2022-01-16,15677,25,569,128,0,7,16406
2022-01-17,15207,22,2517,61,4,7,17818
2022-01-18,15454,17,2689,61,2,8,18231
2022-01-19,15458,22,2736,52,4,8,18280
2022-01-20,15773,22,2977,63,3,6,18844
2022-01-21,18611,23,3257,71,0,9,21971
2022-01-22,17121,18,1182,56,1,6,18384
2022-01-23,14896,20,643,85,2,10,15656
2022-01-24,14112,25,2366,77,1,7,16588
2022-01-25,13957,24,2782,56,3,7,16829
2022-01-26,14937,17,2741,48,3,9,17755
2022-01-27,16099,25,2590,61,3,6,18784
2022-01-28,17108,19,3124,65,3,7,20326
2022-01-29,17278,23,1126,60,3,7,18497
2022-01-30,16032,20,590,74,1,7,16724
2022-01-31,15395,18,2628,69,3,7,18120
2022-02-01,15371,21,2693,72,1,6,18164
2022-02-02,15492,25,2470,46,4,8,18045
2022-02-03,17341,20,2883,53,4,6,20307
2022-02-04,19962,23,2589,69,1,6,22650
2022-02-05,19567,21,1690,69,1,7,21355
2022-02-06,16364,26,660,73,5,7,17135
2022-02-07,16061,18,2699,65,0,7,18850
2022-02-08,14694,18,1791,59,4,4,16570
2022-02-09,16587,27,2863,46,4,6,19533
2022-02-10,17711,21,3015,63,1,5,20816
2022-02-11,20135,17,3383,66,4,7,23612
2022-02-12,20007,18,1347,75,3,5,21455
2022-02-13,18489,27,702,103,2,8,19331
2022-02-14,17406,19,2576,65,5,8,20079
2022-02-15,16497,25,2630,54,1,6,19213
2022-02-16,16760,26,2994,52,5,6,19843
2022-02-17,19203,19,3415,61,3,5,22706
2022-02-18,20411,19,3239,73,4,9,23755
2022-02-19,20424,21,1472,87,4,8,22016
2022-02-20,18430,24,640,94,2,8,19198
2022-02-21,18723,22,2730,58,4,8,21545
2022-02-22,17917,29,2980,57,3,6,20992
2022-02-23,19441,19,3303,59,4,9,22835
2022-02-24,20271,22,3042,60,3,6,23404
2022-02-25,24234,27,3529,69,5,7,27871
2022-02-26,21477,12,1472,85,5,7,23058
2022-02-27,19434,12,664,149,0,8,20267
2022-02-28,17288,10,2620,83,2,9,20012
2022-03-01,16243,27,2738,80,2,2,19092
2022-03-02,16532,23,3068,60,7,7,19697
2022-03-03,18466,23,3487,67,6,7,22056
2022-03-04,21409,23,3557,82,4,9,25084
2022-03-05,20227,24,1387,82,3,6,21729
2022-03-06,17475,25,603,132,2,7,18244
2022-03-07,18850,21,2580,88,4,8,21551
2022-03-08,15587,17,2791,73,4,7,18479
2022-03-09,16134,11,3092,79,4,7,19327
2022-03-10,18015,23,3459,79,5,6,21587
2022-03-11,19368,25,3925,100,6,7,23431
2022-03-12,19999,9,1410,1079,6,7,22510
2022-03-13,17922,11,677,123,1,7,18741
2022-03-14,17556,12,2951,86,4,7,20616
2022-03-15,16920,24,3023,76,6,6,20055
2022-03-16,16735,24,3190,77,7,6,20039
2022-03-17,19050,17,3227,72,10,7,22383
2022-03-18,19119,19,4086,94,8,7,23333
2022-03-19,20779,18,1410,101,5,7,22320
2022-03-20,18368,17,662,104,2,7,19160
2022-03-21,15925,20,2781,94,5,6,18831
2022-03-22,15528,15,3200,85,4,7,18839
2022-03-23,15786,19,3461,80,8,7,19361
2022-03-24,17541,23,3460,87,6,6,21123
2022-03-25,20434,20,3359,99,2,7,23921
2022-03-26,19902,26,1579,117,6,8,21638
2022-03-27,18246,22,624,147,1,7,19047
2022-03-28,16182,18,2796,89,7,9,19101
2022-03-29,16459,19,3242,82,5,10,19817
2022-03-30,16571,25,3381,70,6,7,20060
2022-03-31,18610,21,3558,83,7,8,22287
2022-04-01,21158,21,3477,103,2,10,24771
2022-04-02,19325,11,1388,100,3,7,20834
2022-04-03,15994,26,630,143,1,7,16801
2022-04-04,17233,21,3328,91,3,8,20684
2022-04-05,16478,17,3246,84,8,7,19840
2022-04-06,16971,9,2891,79,9,8,19967
2022-04-07,19075,22,3694,94,9,8,22902
2022-04-08,21503,22,3795,97,4,8,25429
2022-04-09,26902,18,1583,109,13,8,28633
2022-04-10,19318,22,684,199,4,10,20237
2022-04-11,18849,22,3164,84,2,8,22129
2022-04-12,19376,21,3316,103,2,9,22827
2022-04-13,22555,22,3506,94,6,7,26190
2022-04-14,28744,23,3993,106,11,9,32886
2022-04-15,27926,20,2204,106,8,10,30274
2022-04-16,19555,20,1019,94,4,10,20702
2022-04-17,14181,27,241,76,0,7,14532
2022-04-18,32619,23,864,126,2,8,33642
2022-04-19,22431,17,2824,88,8,12,25380
2022-04-20,21605,20,3139,90,8,7,24869
2022-04-21,21132,27,3429,110,8,8,24714
2022-04-22,22852,21,3665,104,4,7,26653
2022-04-23,22782,12,1764,155,5,11,24729
2022-04-24,20301,20,688,182,3,8,21202
2022-04-25,19168,22,2816,131,5,8,22150
2022-04-26,19433,21,3162,125,6,11,22758
2022-04-27,19430,25,2632,94,13,9,22203
2022-04-28,20462,21,4144,112,7,6,24752
2022-04-29,27784,21,3525,150,7,7,31494
2022-04-30,24637,20,1561,144,4,10,26376
2022-05-01,19898,24,652,179,4,8,20765
2022-05-02,17469,18,1517,136,6,12,19158
2022-05-03,19080,22,2737,129,7,6,21981
2022-05-04,19468,21,3038,100,7,13,22647
2022-05-05,21342,25,3538,126,10,10,25051
2022-05-06,24347,21,3377,135,7,12,27899
2022-05-07,23496,25,1492,163,4,12,25192
2022-05-08,21899,20,737,179,1,8,22844
2022-05-09,20151,19,3161,156,5,8,23500
2022-05-10,19844,24,3179,142,7,11,23207
2022-05-11,20417,16,3022,139,3,10,23607
2022-05-12,22066,11,3530,134,6,8,25755
2022-05-13,24417,25,3847,125,6,10,28430
2022-05-14,25087,14,1434,160,6,13,26714
2022-05-15,24454,14,662,182,2,9,25323
2022-05-16,20457,15,2827,154,4,13,23470
2022-05-17,19979,15,3520,149,8,10,23681
2022-05-18,20268,19,3276,131,3,12,23709
2022-05-19,21888,22,3164,146,13,10,25243
2022-05-20,23551,21,3629,129,4,11,27345
2022-05-21,24896,19,1618,183,5,12,26733
2022-05-22,24064,23,665,208,3,11,24974
2022-05-23,20842,19,2668,157,8,10,23704
2022-05-24,19956,19,3287,129,8,8,23407
2022-05-25,22221,20,3477,160,12,13,25903
2022-05-26,29089,21,3284,156,10,9,32569
2022-05-27,22185,29,3317,142,11,14,25698
2022-05-28,21357,14,1564,180,4,14,23133
2022-05-29,20006,11,571,187,1,12,20788
2022-05-30,32465,19,1967,201,7,11,34670
2022-05-31,19991,22,3132,148,10,10,23313
2022-06-01,19743,20,3410,126,9,17,23325
2022-06-02,21699,14,3197,147,9,13,25079
2022-06-03,22420,23,3160,144,8,19,25774
2022-06-04,24807,19,1643,209,3,21,26702
2022-06-05,23316,24,703,216,7,11,24277
2022-06-06,23267,14,2409,180,10,16,25896
2022-06-07,18949,19,2927,148,6,12,22061
2022-06-08,19652,20,3134,138,6,16,22966
2022-06-09,21453,23,2835,154,12,11,24488
2022-06-10,24526,19,3457,176,8,23,28209
2022-06-11,23404,19,1706,221,10,25,25385
2022-06-12,22455,22,707,178,5,23,23390
2022-06-13,21232,16,2635,178,11,15,24087
2022-06-14,19219,25,2884,151,11,17,22307
2022-06-15,24978,21,3053,144,6,18,28220
2022-06-16,28590,20,2180,170,10,19,30989
2022-06-17,23831,21,2932,155,9,20,26968
2022-06-18,24223,11,1621,178,9,20,26062
2022-06-19,24546,11,727,289,7,18,25598
2022-06-20,21080,6,2665,186,11,21,23969
2022-06-21,19737,26,2842,173,4,16,22798
2022-06-22,25417,26,2576,175,376,16,28586
2022-06-23,20141,21,2866,156,15,9,23208
2022-06-24,25014,20,3468,164,15,22,28703
2022-06-25,25063,20,1745,229,5,23,27085
2022-06-26,23980,16,775,246,12,23,25052
2022-06-27,21582,17,2716,163,11,22,24511
2022-06-28,19136,9,2723,167,10,15,22060
2022-06-29,19820,14,2773,148,6,19,22780
2022-06-30,21157,20,3002,140,9,13,24341
2022-07-01,24079,18,3218,174,11,21,27521
2022-07-02,24238,19,999,189,10,22,25477
2022-07-03,22772,26,632,194,5,22,23651
2022-07-04,21856,18,2506,159,11,19,24569
2022-07-05,19838,15,2768,154,12,16,22803
2022-07-06,19962,15,3004,128,5,20,23134
2022-07-07,22724,21,2765,156,13,18,25697
2022-07-08,29419,14,3180,128,7,20,32768
2022-07-09,25966,16,1127,184,9,25,27327
2022-07-10,23248,16,687,194,8,25,24178
2022-07-11,22409,20,2620,180,5,19,25253
2022-07-12,22109,20,2943,166,12,13,25263
2022-07-13,22848,19,2838,128,10,18,25861
2022-07-14,24938,8,3094,174,12,15,28241
2022-07-15,26089,25,3126,165,13,24,29442
2022-07-16,28397,14,1231,158,12,25,29837
2022-07-17,24561,32,670,185,7,23,25478
2022-07-18,22156,15,2291,169,10,24,24665
2022-07-19,20091,13,2818,154,7,19,23102
2022-07-20,23194,10,2660,155,9,24,26052
2022-07-21,22507,11,3105,133,14,20,25790
2022-07-22,25861,17,3224,176,9,24,29311
2022-07-23,26469,17,1340,173,7,21,28027
2022-07-24,21518,18,679,182,10,25,22432
2022-07-25,23142,14,2541,162,16,18,25893
2022-07-26,22599,12,2597,149,12,21,25390
2022-07-27,22164,14,2899,140,8,17,25242
2022-07-28,23878,16,2647,114,13,14,26682
2022-07-29,33503,13,3269,126,15,23,36949
2022-07-30,27090,18,1031,147,11,24,28321
2022-07-31,25365,18,664,155,12,23,26237
2022-08-01,24694,21,2138,129,8,20,27010
2022-08-02,23510,12,2476,119,11,18,26146
2022-08-03,21958,16,2456,121,6,17,24574
2022-08-04,23149,12,2371,133,11,33,25709
2022-08-05,28376,19,1940,142,21,22,30520
2022-08-06,26622,11,990,194,8,22,27847
2022-08-07,26651,13,599,186,6,25,27480
2022-08-08,23119,12,2040,140,8,35,25354
2022-08-09,22845,17,2336,135,8,19,25360
2022-08-10,23663,12,2159,133,5,19,25991
2022-08-11,23796,29,2609,118,12,23,26587
2022-08-12,27127,15,2252,140,9,38,29581
2022-08-13,26528,18,1120,141,8,27,27842
